data,temp,vendas,day,month,year,hour,morning,afternoon,nigth,dawn,tempMean,tempMorningMean,tempAfternoonMean,tempNigthMean,totalSales,tempDawnMean
2016-03-22 02:00:00,23.5,14.1438717,22,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-22 03:00:00,23.2,13.95147981,22,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-22 04:00:00,22.8,13.82559821,22,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-22 05:00:00,22.0,13.67962113,22,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-22 06:00:00,22.1,13.69828618,22,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 07:00:00,21.9,13.51138871,22,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 08:00:00,21.5,13.39559809,22,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 09:00:00,21.2,13.36451464,22,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 10:00:00,21.9,13.61991334,22,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 11:00:00,23.6,14.1893886,22,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-22 12:00:00,26.0,14.89414254,22,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 13:00:00,26.7,15.10179353,22,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 14:00:00,28.1,15.4012332,22,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 15:00:00,29.1,15.76309718,22,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 16:00:00,30.0,16.06343395,22,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 17:00:00,29.1,15.77886816,22,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-22 18:00:00,28.4,15.62671591,22,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-22 19:00:00,26.7,15.10179353,22,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-22 20:00:00,23.3,14.08101034,22,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-22 21:00:00,23.9,14.24032147,22,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-22 22:00:00,24.1,14.25945865,22,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-22 23:00:00,24.4,14.32301654,22,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 00:00:00,24.2,14.30456102,23,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 01:00:00,23.8,14.2234548,23,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 02:00:00,24.0,14.21437093,23,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 03:00:00,23.5,14.15802264,23,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 04:00:00,22.6,13.84508266,23,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 05:00:00,22.6,13.7485055,23,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-23 06:00:00,21.8,13.5603188,23,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 07:00:00,21.1,13.37167878,23,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 08:00:00,20.7,13.14661636,23,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 09:00:00,20.9,13.19945503,23,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 10:00:00,21.0,13.29865834,23,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 11:00:00,23.0,14.00022503,23,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-23 12:00:00,24.8,14.48830855,23,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 13:00:00,26.6,15.01212134,23,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 14:00:00,26.9,15.16064213,23,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 15:00:00,27.5,15.33594214,23,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 16:00:00,27.7,15.3632105,23,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 17:00:00,28.1,15.43206649,23,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-23 18:00:00,25.4,14.72873665,23,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 19:00:00,23.0,13.90256566,23,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 20:00:00,22.9,13.95450756,23,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 21:00:00,22.2,13.66207259,23,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 22:00:00,21.1,13.27840387,23,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-23 23:00:00,21.0,13.23233101,23,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 00:00:00,21.0,13.21910529,24,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 01:00:00,21.2,13.33781232,24,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 02:00:00,20.9,13.25235859,24,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 03:00:00,20.9,13.25235859,24,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 04:00:00,20.6,13.19239681,24,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 05:00:00,20.4,13.03393317,24,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-24 06:00:00,20.3,13.11813003,24,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 07:00:00,19.9,12.94388779,24,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 08:00:00,19.5,12.82044976,24,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 09:00:00,19.3,12.76451137,24,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 10:00:00,19.3,12.65014618,24,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 11:00:00,19.0,12.6101787,24,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-24 12:00:00,19.9,12.98277776,24,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 13:00:00,20.6,13.15287893,24,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 14:00:00,21.9,13.51138871,24,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 15:00:00,23.7,14.1073793,24,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 16:00:00,25.3,14.69848791,24,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 17:00:00,25.7,14.74523158,24,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-24 18:00:00,27.0,15.0991208,24,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 19:00:00,25.4,14.65527677,24,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 20:00:00,24.0,14.27134228,24,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 21:00:00,22.6,13.76226088,24,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 22:00:00,22.2,13.74429143,24,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-24 23:00:00,21.7,13.48734287,24,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 00:00:00,20.9,13.19945503,25,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 01:00:00,21.0,13.33861422,25,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 02:00:00,20.9,13.19945503,25,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 03:00:00,20.8,13.15334372,25,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 04:00:00,20.3,13.03965691,25,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 05:00:00,20.3,13.10501846,25,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-25 06:00:00,20.3,13.02662377,25,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 07:00:00,20.3,12.98760246,25,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 08:00:00,20.2,13.00614117,25,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 09:00:00,20.4,13.08617332,25,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 10:00:00,20.4,13.12549078,25,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 11:00:00,20.8,13.23250102,25,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-25 12:00:00,22.9,13.8710312,25,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 13:00:00,24.3,14.39279204,25,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 14:00:00,25.4,14.64062882,25,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 15:00:00,26.9,15.16064213,25,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 16:00:00,27.6,15.39574078,25,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 17:00:00,28.1,15.44750627,25,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-25 18:00:00,28.2,15.47613144,25,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 19:00:00,23.0,13.88867005,25,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 20:00:00,20.1,13.03757104,25,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 21:00:00,21.0,13.23233101,25,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 22:00:00,21.5,13.42241609,25,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-25 23:00:00,20.4,13.04697363,25,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 00:00:00,20.5,13.17214843,26,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 01:00:00,20.8,13.15334372,26,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 02:00:00,20.9,13.30547418,26,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 03:00:00,20.5,13.10645207,26,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 04:00:00,20.1,12.98552491,26,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 05:00:00,20.1,12.95957982,26,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-26 06:00:00,20.4,13.12549078,26,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 07:00:00,20.1,12.97254588,26,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 08:00:00,20.9,13.21266109,26,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 09:00:00,20.1,13.01152195,26,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 10:00:00,21.0,13.27208761,26,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 11:00:00,21.7,13.52786565,26,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-26 12:00:00,23.9,14.18347396,26,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 13:00:00,24.1,14.31661071,26,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 14:00:00,24.8,14.56093149,26,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 15:00:00,26.6,14.99711672,26,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 16:00:00,26.8,15.10101187,26,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 17:00:00,27.1,15.12823929,26,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-26 18:00:00,27.2,15.20284657,26,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 19:00:00,27.3,15.29299953,26,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 20:00:00,27.8,15.37670582,26,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 21:00:00,26.3,14.8640701,26,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 22:00:00,25.6,14.67122303,26,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-26 23:00:00,25.0,14.62201121,26,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 00:00:00,24.5,14.39670414,27,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 01:00:00,23.4,14.01403082,27,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 02:00:00,23.3,14.01078101,27,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 03:00:00,23.0,13.90256566,27,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 04:00:00,22.9,13.91270677,27,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 05:00:00,23.0,13.94433598,27,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-27 06:00:00,22.8,13.81177952,27,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 07:00:00,22.7,13.76640259,27,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 08:00:00,21.6,13.54943029,27,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 09:00:00,22.7,13.78017588,27,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 10:00:00,22.3,13.68042304,27,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 11:00:00,23.0,13.88867005,27,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-27 12:00:00,24.3,14.37840644,27,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 13:00:00,25.5,14.77369473,27,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 14:00:00,25.6,14.74476284,27,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 15:00:00,26.5,14.9527473,27,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 16:00:00,27.3,15.30830018,27,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 17:00:00,28.0,15.41883228,27,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-27 18:00:00,28.1,15.4784322,27,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 19:00:00,29.2,15.71254475,27,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 20:00:00,27.6,15.34962277,27,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 21:00:00,27.1,15.23450848,27,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 22:00:00,26.1,14.83469374,27,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-27 23:00:00,26.0,14.77546474,27,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 00:00:00,25.7,14.75998419,28,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 01:00:00,24.3,14.36403522,28,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 02:00:00,23.9,14.24032147,28,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 03:00:00,23.8,14.20923845,28,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 04:00:00,23.5,14.10150367,28,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 05:00:00,23.3,13.99677723,28,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-28 06:00:00,22.9,13.92662644,28,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 07:00:00,22.1,13.64360247,28,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 08:00:00,21.9,13.51138871,28,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 09:00:00,22.0,13.54350663,28,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 10:00:00,22.3,13.68042304,28,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 11:00:00,24.0,14.25707807,28,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-28 12:00:00,25.5,14.68531796,28,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 13:00:00,27.0,15.15963824,28,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 14:00:00,28.4,15.62671591,28,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 15:00:00,29.6,15.90367243,28,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 16:00:00,30.0,15.98331724,28,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 17:00:00,29.9,16.05155013,28,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-28 18:00:00,29.4,15.87930671,28,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 19:00:00,28.9,15.61258643,28,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 20:00:00,26.6,15.04217562,28,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 21:00:00,25.4,14.71401528,28,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 22:00:00,24.4,14.36605011,28,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-28 23:00:00,23.9,14.24032147,28,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 00:00:00,23.6,14.16103818,29,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 01:00:00,23.7,14.17809283,29,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 02:00:00,23.6,14.16103818,29,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 03:00:00,22.5,13.78552353,29,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 04:00:00,21.9,13.55198374,29,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 05:00:00,21.3,13.42415269,29,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-29 06:00:00,22.1,13.69828618,29,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 07:00:00,21.7,13.56851019,29,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 08:00:00,19.9,12.94388779,29,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 09:00:00,19.7,12.85020123,29,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 10:00:00,20.1,12.99851693,29,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 11:00:00,22.3,13.74899645,29,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-29 12:00:00,24.2,14.26171165,29,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 13:00:00,26.5,15.07284904,29,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 14:00:00,28.1,15.44750627,29,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 15:00:00,28.9,15.61258643,29,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 16:00:00,30.5,16.18621262,29,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 17:00:00,29.7,15.86805136,29,3,2016,17,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-29 18:00:00,29.6,15.96741452,29,3,2016,18,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 19:00:00,21.3,13.33051175,29,3,2016,19,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 20:00:00,24.8,14.47382748,29,3,2016,20,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 21:00:00,24.2,14.29026361,29,3,2016,21,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 22:00:00,23.8,14.2234548,29,3,2016,22,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-29 23:00:00,23.6,14.09040971,29,3,2016,23,0,0,1,0,22.05403225806452,,,23.303225806451607,10104.663486439988,
2016-03-30 00:00:00,23.6,14.04820182,30,3,2016,0,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 01:00:00,23.5,14.01714796,30,3,2016,1,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 02:00:00,23.3,14.09509839,30,3,2016,2,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 03:00:00,23.1,14.00387918,30,3,2016,3,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 04:00:00,22.6,13.77603002,30,3,2016,4,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 05:00:00,21.9,13.51138871,30,3,2016,5,0,0,0,1,22.05403225806452,,,,10104.663486439988,20.546236559139786
2016-03-30 06:00:00,21.4,13.44351089,30,3,2016,6,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 07:00:00,21.1,13.2651321,30,3,2016,7,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 08:00:00,21.3,13.34384893,30,3,2016,8,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 09:00:00,21.1,13.31829889,30,3,2016,9,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 10:00:00,21.1,13.2518736,30,3,2016,10,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 11:00:00,23.1,13.97589942,30,3,2016,11,1,0,0,0,22.05403225806452,19.719892473118275,,,10104.663486439988,
2016-03-30 12:00:00,24.7,14.53030319,30,3,2016,12,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-30 13:00:00,25.9,14.89401891,30,3,2016,13,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-30 14:00:00,27.5,15.21374404,30,3,2016,14,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-30 15:00:00,28.3,15.45826362,30,3,2016,15,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
2016-03-30 16:00:00,28.9,15.62820682,30,3,2016,16,0,1,0,0,22.05403225806452,,24.6467741935484,,10104.663486439988,
