data;time;temp;vendas
42592;11:00:00;13,2;10,41960072
42592;12:00:00;13,9;10,74690451
42592;13:00:00;13,9;10,75765679
42592;14:00:00;14,1;10,75168982
42592;15:00:00;15,4;11,25739071
42592;16:00:00;16,8;11,76784884
42592;17:00:00;18;12,25981703
42592;18:00:00;17;11,84065212
42592;19:00:00;16,1;11,62538479
42592;20:00:00;15,3;11,24169594
42592;21:00:00;13,8;10,70654143
42592;22:00:00;13,2;10,47182919
42592;23:00:00;12,2;9,970510605
42593;00:00:00;11,7;9,843615123
42593;01:00:00;11;9,532158833
42593;02:00:00;11,1;9,510415577
42593;03:00:00;10,6;9,275412096
42593;04:00:00;10,6;9,25687981
42593;05:00:00;10,3;9,137663056
42593;06:00:00;10,3;9,137663056
42593;07:00:00;9,9;9,022867909
42593;08:00:00;9,5;8,795747151
42593;09:00:00;9,7;8,856273528
42593;10:00:00;10,3;9,201851094
42593;11:00:00;11;9,503605208
42593;12:00:00;12,1;9,937767962
42593;13:00:00;12,8;10,25383686
42593;14:00:00;13,6;10,58297619
42593;15:00:00;13,7;10,58105016
42593;16:00:00;13,3;10,42932937
42593;17:00:00;14,2;10,79136215
42593;18:00:00;14,2;10,85630496
42593;19:00:00;13,6;10,61477279
42593;20:00:00;13,5;10,53181338
42593;21:00:00;13,1;10,41998456
42593;22:00:00;12,2;10,0505946
42593;23:00:00;12,1;9,987581232
42594;00:00:00;11,4;9,653164814
42594;01:00:00;11;9,522631438
42594;02:00:00;11,3;9,657107108
42594;03:00:00;11,6;9,760558158
42594;04:00:00;11,7;9,814128529
42594;05:00:00;10,9;9,467944195
42594;06:00:00;11,4;9,624248716
42594;07:00:00;11,5;9,687509821
42594;08:00:00;11,5;9,658490841
42594;09:00:00;11,6;9,750802478
42594;10:00:00;11,2;9,612473973
42594;11:00:00;11,7;9,804319306
42594;12:00:00;13,1;10,43040976
42594;13:00:00;14,7;11,05387231
42594;14:00:00;16,5;11,71629647
42594;15:00:00;17,7;12,20161011
42594;16:00:00;17,6;12,12919312
42594;17:00:00;18,7;12,54359188
42594;18:00:00;18,9;12,51282558
42594;19:00:00;17,6;12,15347578
42594;20:00:00;15,4;11,32513809
42594;21:00:00;13,7;10,6340879
42594;22:00:00;12,9;10,35746641
42594;23:00:00;13,1;10,44084539
42595;00:00:00;12,5;10,10764447
42595;01:00:00;12,3;10,04310303
42595;02:00:00;11,7;9,823947566
42595;03:00:00;11,4;9,662822807
42595;04:00:00;11,7;9,794519887
42595;05:00:00;11,8;9,788991214
42595;06:00:00;11,6;9,750802478
42595;07:00:00;11,7;9,745669516
42595;08:00:00;11,4;9,633877778
42595;09:00:00;11,1;9,481927084
42595;10:00:00;10,9;9,43014806
42595;11:00:00;11,5;9,716615988
42595;12:00:00;13,9;10,6933041
42595;13:00:00;15,4;11,25739071
42595;14:00:00;17,6;12,14132838
42595;15:00:00;19,6;12,81616527
42595;16:00:00;21,9;13,5655425
42595;17:00:00;23,8;14,18084838
42595;18:00:00;24,6;14,44173283
42595;19:00:00;25,8;14,76033694
42595;20:00:00;25,3;14,6251789
42595;21:00:00;23,4;14,09836776
42595;22:00:00;20,3;13,06576232
42595;23:00:00;18,4;12,36390558
42596;00:00:00;17,2;11,91304641
42596;01:00:00;16,1;11,5905609
42596;02:00:00;14,9;11,10975468
42596;03:00:00;14,4;10,91387582
42596;04:00:00;14,3;10,91789564
42596;05:00:00;13,1;10,41998456
42596;06:00:00;13,1;10,37838787
42596;07:00:00;12,6;10,12942601
42596;08:00:00;13;10,31637071
42596;09:00:00;12;9,914689995
42596;10:00:00;12,2;10,01047252
42596;11:00:00;15,1;11,18722315
42596;12:00:00;17,1;11,88878279
42596;13:00:00;20,6;13,21880801
42596;14:00:00;23,9;14,1409873
42596;15:00:00;26,9;15,11522836
42596;16:00:00;27,8;15,33064483
42596;17:00:00;29,2;15,69684006
42596;18:00:00;29,4;15,76853969
42596;19:00:00;28,4;15,47122749
42596;20:00:00;27,7;15,3632105
42596;21:00:00;23,9;14,15513536
42596;22:00:00;22,5;13,74422893
42596;23:00:00;21,8;13,6146687
42597;00:00:00;20,2;12,95422051
42597;01:00:00;19,3;12,73900786
42597;02:00:00;18,6;12,42133468
42597;03:00:00;18,1;12,35689603
42597;04:00:00;17,1;11,92450269
42597;05:00:00;16,5;11,77502465
42597;06:00:00;16,1;11,53275274
42597;07:00:00;15,6;11,42437828
42597;08:00:00;14,9;11,12086999
42597;09:00:00;14,8;11,01561772
42597;10:00:00;15,1;11,22083521
42597;11:00:00;17,8;12,2374877
42597;12:00:00;18,8;12,47827858
42597;13:00:00;23,1;13,90619433
42597;14:00:00;27,9;15,32867173
42597;15:00:00;27,9;15,39010921
42597;16:00:00;28,7;15,58732799
42597;17:00:00;19;12,66072043
42597;18:00:00;16;11,58769755
42597;19:00:00;17,1;11,96032991
42597;20:00:00;17,5;12,09322839
42597;21:00:00;15,2;11,21455295
42597;22:00:00;14,9;11,06540442
42597;23:00:00;15,3;11,25294325
42598;00:00:00;16,9;11,85161382
42598;01:00:00;18;12,22309269
42598;02:00:00;16,7;11,79009492
42598;03:00:00;16,1;11,60215726
42598;04:00:00;15,8;11,39743699
42598;05:00:00;15,9;11,53835322
42598;06:00:00;16;11,48387617
42598;07:00:00;16,5;11,72801862
42598;08:00:00;15,8;11,45456688
42598;09:00:00;16,1;11,57897613
42598;10:00:00;17,1;11,87689994
42598;11:00:00;17,4;12,00903278
42598;12:00:00;18,3;12,37825504
42598;13:00:00;20;13,00372682
42598;14:00:00;19,8;12,84556003
42598;15:00:00;22;13,59778915
42598;16:00:00;22,4;13,75355893
42598;17:00:00;22,2;13,66207259
42598;18:00:00;22,3;13,77652195
42598;19:00:00;22,1;13,58913707
42598;20:00:00;22;13,67962113
42598;21:00:00;20,9;13,27888983
42598;22:00:00;19,6;12,77777439
42598;23:00:00;19,3;12,77728226
42599;00:00:00;18,6;12,5211039
42599;01:00:00;18,2;12,35530673
42599;02:00:00;18,9;12,51282558
42599;03:00:00;17,7;12,12861964
42599;04:00:00;17,7;12,1894146
42599;05:00:00;18,2;12,36766822
42599;06:00:00;17,8;12,18863552
42599;07:00:00;17,9;12,22427388
42599;08:00:00;17,8;12,15212441
42599;09:00:00;16,4;11,71432694
42599;10:00:00;16,2;11,5584644
42599;11:00:00;18,1;12,27069979
42599;12:00:00;21,1;13,29168892
42599;13:00:00;22,6;13,7485055
42599;14:00:00;24,7;14,40011718
42599;15:00:00;25,2;14,595024
42599;16:00:00;26,4;14,95319086
42599;17:00:00;27,2;15,21805702
42599;18:00:00;27,9;15,34400807
42599;19:00:00;28,3;15,53574849
42599;20:00:00;27,7;15,31718993
42599;21:00:00;26,3;14,95352261
42599;22:00:00;25,3;14,63981139
42599;23:00:00;21;13,28536633
42600;00:00:00;17,8;12,21303718
42600;01:00:00;18;12,25981703
42600;02:00:00;16;11,58769755
42600;03:00:00;16,8;11,8150145
42600;04:00:00;17;11,95965265
42600;05:00:00;16,5;11,76325551
42600;06:00:00;16,6;11,77677893
42600;07:00:00;16,6;11,80035606
42600;08:00:00;16,6;11,81216232
42600;09:00:00;16,4;11,63261299
42600;10:00:00;16,4;11,73777904
42600;11:00:00;17;11,90000364
42600;12:00:00;18,8;12,50326011
42600;13:00:00;20,7;13,15976955
42600;14:00:00;21,3;13,45102786
42600;15:00:00;22,8;13,90880116
42600;16:00:00;21,1;13,37167878
42600;17:00:00;17,7;12,10438665
42600;18:00:00;17,6;12,17780706
42600;19:00:00;17,3;12,03302946
42600;20:00:00;16,6;11,74150154
42600;21:00:00;16,1;11,56740294
42600;22:00:00;15,8;11,40884012
42600;23:00:00;15,4;11,27992802
42601;00:00:00;15,5;11,37477333
42601;01:00:00;15,3;11,27547166
42601;02:00:00;15,3;11,23045986
42601;03:00:00;14,6;10,94872955
42601;04:00:00;14,9;11,13199642
42601;05:00:00;14;10,70117601
42601;06:00:00;14,5;10,953309
42601;07:00:00;14,7;11,06493171
42601;08:00:00;14,5;11,00821269
42601;09:00:00;15,3;11,24169594
42601;10:00:00;15,6;11,40155236
42601;11:00:00;15,9;11,54989735
42601;12:00:00;16,8;11,86236921
42601;13:00:00;18,2;12,33062081
42601;14:00:00;20,2;12,98015488
42601;15:00:00;22,3;13,68042304
42601;16:00:00;23,8;14,18084838
42601;17:00:00;26;14,87925584
42601;18:00:00;27,1;15,2497506
42601;19:00:00;27,3;15,30830018
42601;20:00:00;23;13,87478832
42601;21:00:00;21,4;13,44351089
42601;22:00:00;20,1;12,92075934
42601;23:00:00;19,7;12,79890309
42602;00:00:00;19,8;12,89704517
42602;01:00:00;19,7;12,78611059
42602;02:00:00;19,1;12,61945967
42602;03:00:00;17,7;12,20161011
42602;04:00:00;17,2;11,91304641
42602;05:00:00;16,8;11,86236921
42602;06:00:00;16,1;11,5905609
42602;07:00:00;16,7;11,74302874
42602;08:00:00;17,3;11,94909238
42602;09:00:00;17,5;12,05700307
42602;10:00:00;17,6;12,12919312
42602;11:00:00;18,7;12,46855566
42602;12:00:00;18;12,25981703
42602;13:00:00;18,2;12,29368438
42602;14:00:00;18,1;12,29526575
42602;15:00:00;19,8;12,94873666
42602;16:00:00;20,7;13,18611543
42602;17:00:00;21,3;13,38394058
42602;18:00:00;21,1;13,30498725
42602;19:00:00;20,5;13,15898287
42602;20:00:00;20,3;13,05270309
42602;21:00:00;20;12,88721835
42602;22:00:00;17,8;12,12784445
42602;23:00:00;17,4;12,02104782
42603;00:00:00;17,5;12,02088626
42603;01:00:00;17,9;12,26100176
42603;02:00:00;18,1;12,25843523
42603;03:00:00;17,9;12,26100176
42603;04:00:00;17,2;11,99673028
42603;05:00:00;15,2;11,16978434
42603;06:00:00;15,3;11,26420183
42603;07:00:00;15,6;11,43580838
42603;08:00:00;15,7;11,45102886
42603;09:00:00;16,6;11,70632982
42603;10:00:00;17,4;12,04511397
42603;11:00:00;17,4;11,98503871
42603;12:00:00;17,2;11,91304641
42603;13:00:00;17;11,88810958
42603;14:00:00;18,1;12,34454531
42603;15:00:00;18,4;12,40105299
42603;16:00:00;18,4;12,45075654
42603;17:00:00;14,7;11,07600218
42603;18:00:00;13,4;10,52260456
42603;19:00:00;12,2;10,020488
42603;20:00:00;11,2;9,526349847
42603;21:00:00;11,1;9,548533424
42603;22:00:00;10,2;9,146032751
42603;23:00:00;9,7;8,918484929
42604;00:00:00;9,6;8,826208021
42604;01:00:00;9,8;8,966283734
42604;02:00:00;9,9;8,968892789
42604;03:00:00;9,7;8,838578682
42604;04:00:00;9,2;8,649879523
42604;05:00:00;9,4;8,773654501
42604;06:00:00;9,5;8,743130675
42604;07:00:00;9,5;8,804547297
42604;08:00:00;9;8,551365787
42604;09:00:00;9,2;8,667196593
42604;10:00:00;9,4;8,721170184
42604;11:00:00;9,7;8,838578682
42604;12:00:00;10,3;9,211057547
42604;13:00:00;11,1;9,567649601
42604;14:00:00;12;9,934539218
42604;15:00:00;13,6;10,54072883
42604;16:00:00;12,9;10,29550768
42604;17:00:00;13,6;10,63602358
42604;18:00:00;13,9;10,6933041
42604;19:00:00;13,6;10,64666492
42604;20:00:00;12,3;10,04310303
42604;21:00:00;11,1;9,529455442
42604;22:00:00;11,2;9,583679764
42604;23:00:00;11,1;9,577222036
42605;00:00:00;10,8;9,42257595
42605;01:00:00;10,7;9,348917238
42605;02:00:00;10,7;9,395778881
42605;03:00:00;10,7;9,311596261
42605;04:00:00;10,8;9,42257595
42605;05:00:00;10,8;9,347496062
42605;06:00:00;10,8;9,366209762
42605;07:00:00;10,5;9,303839448
42605;08:00:00;9,9;8,986848524
42605;09:00:00;10;9,052129193
42605;10:00:00;10,3;9,137663056
42605;11:00:00;10,9;9,411306612
42605;12:00:00;11,9;9,891307624
42605;13:00:00;14,6;11,00361029
42605;14:00:00;15,1;11,24329934
42605;15:00:00;17,3;12,06918275
42605;16:00:00;18,7;12,45609334
42605;17:00:00;19,8;12,85841201
42605;18:00:00;20,8;13,20606247
42605;19:00:00;17,4;12,09339091
42605;20:00:00;14,3;10,84173724
42605;21:00:00;13,6;10,61477279
42605;22:00:00;13,6;10,62539287
42605;23:00:00;13,6;10,54072883
42606;00:00:00;13,6;10,59356446
42606;01:00:00;13,4;10,47012285
42606;02:00:00;13,5;10,50026529
42606;03:00:00;13,2;10,44046078
42606;04:00:00;13,6;10,54072883
42606;05:00:00;13,6;10,60416332
42606;06:00:00;13,8;10,69584024
42606;07:00:00;13,7;10,66603806
42606;08:00:00;13,6;10,64666492
42606;09:00:00;13,4;10,54367082
42606;10:00:00;13,7;10,68739148
42606;11:00:00;14,1;10,79478271
42606;12:00:00;14,9;11,14313398
42606;13:00:00;16,1;11,57897613
42606;14:00:00;18,3;12,30420788
42606;15:00:00;19,5;12,83327662
42606;16:00:00;20,9;13,18626218
42606;17:00:00;21,9;13,53843853
42606;18:00:00;22,9;13,88490917
42606;19:00:00;23;13,98623181
42606;20:00:00;20,1;13,01152195
42606;21:00:00;16,9;11,86347136
42606;22:00:00;15,5;11,32936512
42606;23:00:00;15,4;11,32513809
42607;00:00:00;14,7;10,98774765
42607;01:00:00;14,4;10,88118325
42607;02:00:00;14,5;10,98621827
42607;03:00:00;14,5;10,90958328
42607;04:00:00;14,1;10,81639388
42607;05:00:00;13,7;10,6447273
42607;06:00:00;13,5;10,52128683
42607;07:00:00;13,6;10,5723985
42607;08:00:00;13,5;10,58460431
42607;09:00:00;13,5;10,59519421
42607;10:00:00;13,6;10,59356446
42607;11:00:00;14,1;10,79478271
42607;12:00:00;15,4;11,25739071
42607;13:00:00;17,4;12,08130357
42607;14:00:00;19,4;12,68426281
42607;15:00:00;21,1;13,31829889
42607;16:00:00;22,5;13,82694219
42607;17:00:00;24,1;14,2880061
42607;18:00:00;25,8;14,71612229
42607;19:00:00;25,8;14,86402178
42607;20:00:00;22,5;13,75798003
42607;21:00:00;20;13,00372682
42607;22:00:00;19;12,58498355
42607;23:00:00;17,6;12,09286007
42608;00:00:00;17;11,87622741
42608;01:00:00;16,7;11,81369871
42608;02:00:00;16,3;11,59559315
42608;03:00:00;15,5;11,30672903
42608;04:00:00;15;11,18204661
42608;05:00:00;14,7;11,05387231
42608;06:00:00;14,2;10,86716669
42608;07:00:00;13,7;10,60223344
42608;08:00:00;13,1;10,44084539
42608;09:00:00;12,7;10,25293971
42608;10:00:00;12,9;10,33677218
42608;11:00:00;15,3;11,26420183
42608;12:00:00;17,7;12,20161011
42608;13:00:00;19,9;12,96980147
42608;14:00:00;22,7;13,78017588
42608;15:00:00;25,4;14,62599551
42608;16:00:00;25,8;14,83432344
42608;17:00:00;26,4;14,92331436
42608;18:00:00;27,8;15,31532185
42608;19:00:00;27,2;15,15730638
42608;20:00:00;24,6;14,42729832
42608;21:00:00;21,6;13,49534082
42608;22:00:00;20,3;13,07883462
42608;23:00:00;19,6;12,88040656
42609;00:00:00;18,7;12,56870417
42609;01:00:00;17,3;11,98499348
42609;02:00:00;16,9;11,89911521
42609;03:00:00;16,2;11,65130298
42609;04:00:00;15,3;11,25294325
42609;05:00:00;15,4;11,27992802
42609;06:00:00;14,9;11,13199642
42609;07:00:00;14,3;10,87431129
42609;08:00:00;14,1;10,81639388
42609;09:00:00;13,8;10,64249452
42609;10:00:00;14,5;10,90958328
42609;11:00:00;16,4;11,62098619
42609;12:00:00;18,7;12,45609334
42609;13:00:00;22,2;13,73055401
42609;14:00:00;26;14,92396063
42609;15:00:00;25,6;14,70059484
42609;16:00:00;26,7;15,13202734
42609;17:00:00;27,6;15,3189542
42609;18:00:00;28;15,38802543
42609;19:00:00;27,9;15,32867173
42609;20:00:00;27,3;15,27771417
42609;21:00:00;25,7;14,70106218
42609;22:00:00;24;14,25707807
42609;23:00:00;22,9;13,91270677
42610;00:00:00;20,1;13,01152195
42610;01:00:00;19,6;12,765003
42610;02:00:00;18,7;12,44364347
42610;03:00:00;17,7;12,10438665
42610;04:00:00;17,4;12,02104782
42610;05:00:00;16,8;11,83866818
42610;06:00:00;16,4;11,64425142
42610;07:00:00;15,7;11,47395384
42610;08:00:00;14,9;11,08755737
42610;09:00:00;14,7;10,97676539
42610;10:00:00;15,6;11,34468688
42610;11:00:00;17,6;12,10495898
42610;12:00:00;20,8;13,28553703
42610;13:00:00;22,5;13,73049157
42610;14:00:00;25,3;14,59595777
42610;15:00:00;28;15,48063112
42610;16:00:00;29,3;15,7248324
42610;17:00:00;29,9;16,00346764
42610;18:00:00;29,4;15,83174017
42610;19:00:00;29,5;15,84392933
42610;20:00:00;29,2;15,69684006
42610;21:00:00;27,6;15,2425506
42610;22:00:00;25,8;14,76033694
42610;23:00:00;24,4;14,30870068
42611;00:00:00;23,3;14,09509839
42611;01:00:00;22,7;13,89085943
42611;02:00:00;21,9;13,63354006
42611;03:00:00;20,9;13,18626218
42611;04:00:00;20;12,97774536
42611;05:00:00;19,8;12,83272089
42611;06:00:00;18,5;12,37410613
42611;07:00:00;17,9;12,22427388
42611;08:00:00;17,6;12,11706999
42611;09:00:00;17,6;12,12919312
42611;10:00:00;18,3;12,36588298
42611;11:00:00;19,8;12,9357944
42611;12:00:00;22,6;13,7485055
42611;13:00:00;25,4;14,59677275
42611;14:00:00;27,7;15,28658617
42611;15:00:00;28,5;15,53062424
42611;16:00:00;29,8;15,94363224
42611;17:00:00;30,3;16,09858137
42611;18:00:00;30,2;16,02272988
42611;19:00:00;30,6;16,19764258
42611;20:00:00;29,1;15,71587875
42611;21:00:00;27,2;15,14215665
42611;22:00:00;26,3;14,93857656
42611;23:00:00;25,4;14,59677275
42612;00:00:00;24,1;14,24520631
42612;01:00:00;23,3;14,05287646
42612;02:00:00;22,8;13,79797464
42612;03:00:00;22,1;13,6572529
42612;04:00:00;21,4;13,48390198
42612;05:00:00;20,8;13,28553703
42612;06:00:00;19,9;12,98277776
42612;07:00:00;20,2;12,99314153
42612;08:00:00;19,8;12,9357944
42612;09:00:00;19,2;12,64120194
42612;10:00:00;20,2;13,07133472
42612;11:00:00;21,8;13,50618586
42612;12:00:00;24,4;14,29439913
42612;13:00:00;23,8;14,15251502
42612;14:00:00;NA;#VALOR!
42612;15:00:00;26,2;14,9089477
42612;16:00:00;27,2;15,14215665
42612;17:00:00;27,4;15,3221681
42612;18:00:00;27,5;15,27472089
42612;19:00:00;27,4;15,24574847
42612;20:00:00;27,3;15,24718928
42612;21:00:00;26,3;14,8640701
42612;22:00:00;24,2;14,34753914
42612;23:00:00;22,5;13,81312216
42613;00:00:00;22,4;13,78109357
42613;01:00:00;21,9;13,57911483
42613;02:00:00;21,5;13,48969623
42613;03:00:00;20,5;13,06719163
42613;04:00:00;18,9;12,58812822
42613;05:00:00;18,3;12,31651824
42613;06:00:00;18;12,27208298
42613;07:00:00;16,9;11,82793428
42613;08:00:00;16,7;11,79009492
42613;09:00:00;16,4;11,67923662
42613;10:00:00;16,8;11,88611769
42613;11:00:00;15,4;11,32513809
42613;12:00:00;15,7;11,43958356
42613;13:00:00;15,6;11,37877204
42613;14:00:00;16,1;11,61376522
42613;15:00:00;16,3;11,59559315
42613;16:00:00;16,9;11,81611226
42613;17:00:00;17,2;11,96079402
42613;18:00:00;17,8;12,2374877
42613;19:00:00;18,1;12,35689603
42613;20:00:00;17,7;12,10438665
42613;21:00:00;17,5;12,03291316
42613;22:00:00;16,9;11,88722205
42613;23:00:00;17;11,92382746
42614;00:00:00;17,1;11,93643315
42614;01:00:00;16,9;11,91102028
42614;02:00:00;16,3;11,66537585
42614;03:00:00;16,1;11,53275274
42614;04:00:00;15,9;11,50379003
42614;05:00:00;15,9;11,45786678
42614;06:00:00;15,3;11,20802138
42614;07:00:00;15,1;11,20961998
42614;08:00:00;14,4;10,96858185
42614;09:00:00;14,2;10,85630496
42614;10:00:00;14,3;10,84173724
42614;11:00:00;17,3;12,00898745
42614;12:00:00;17,9;12,26100176
42614;13:00:00;19,1;12,65737489
42614;14:00:00;21,1;13,38505715
42614;15:00:00;21,5;13,47621328
42614;16:00:00;22,5;13,73049157
42614;17:00:00;23,3;13,99677723
42614;18:00:00;22,8;13,82559821
42614;19:00:00;21,9;13,53843853
42614;20:00:00;20,2;13,01915381
42614;21:00:00;17,8;12,16428261
42614;22:00:00;16,6;11,75324891
42614;23:00:00;16,3;11,60719455
42615;00:00:00;16,4;11,63261299
42615;01:00:00;16,1;11,61376522
42615;02:00:00;16,2;11,62802366
42615;03:00:00;16,6;11,75324891
42615;04:00:00;16,4;11,72604713
42615;05:00:00;16,3;11,64206841
42615;06:00:00;15,9;11,46933038
42615;07:00:00;15,8;11,43168064
42615;08:00:00;15,9;11,44641464
42615;09:00:00;15,8;11,44311804
42615;10:00:00;16;11,57611564
42615;11:00:00;16,3;11,58400336
42615;12:00:00;17;11,91190959
42615;13:00:00;17,8;12,20083025
42615;14:00:00;19,1;12,63208544
42615;15:00:00;20,4;13,15176803
42615;16:00:00;22,6;13,80360965
42615;17:00:00;24,4;14,32301654
42615;18:00:00;23,7;14,14976499
42615;19:00:00;20,5;13,08026536
42615;20:00:00;18,1;12,28297663
42615;21:00:00;17,9;12,16330506
42615;22:00:00;17,7;12,21381783
42615;23:00:00;18,2;12,35530673
42616;00:00:00;18,3;12,35352327
42616;01:00:00;18,5;12,49846797
42616;02:00:00;18,6;12,50858906
42616;03:00:00;18,6;12,44620221
42616;04:00:00;18,5;12,4361316
42616;05:00:00;18,4;12,38865814
42616;06:00:00;18,3;12,39063949
42616;07:00:00;18,2;12,33062081
42616;08:00:00;18,2;12,36766822
42616;09:00:00;18,2;12,3429576
42616;10:00:00;18,4;12,46321353
42616;11:00:00;19,1;12,61945967
42616;12:00:00;20,7;13,1203494
42616;13:00:00;20,6;13,19239681
42616;14:00:00;21,5;13,47621328
42616;15:00:00;22,8;13,93664659
42616;16:00:00;24,1;14,34527258
42616;17:00:00;24,3;14,37840644
42616;18:00:00;25,1;14,57938385
42616;19:00:00;22,9;13,82948046
42616;20:00:00;21;13,27208761
42616;21:00:00;19,7;12,79890309
42616;22:00:00;19,1;12,60684652
42616;23:00:00;19,2;12,69186801
42617;00:00:00;18,8;12,56593296
42617;01:00:00;18,7;12,45609334
42617;02:00:00;18,1;12,33220693
42617;03:00:00;18,5;12,44857395
42617;04:00:00;18,5;12,46102875
42617;05:00:00;18,4;12,43831201
42617;06:00:00;18,4;12,38865814
42617;07:00:00;18,1;12,30756716
42617;08:00:00;17,8;12,24973131
42617;09:00:00;17,3;12,03302946
42617;10:00:00;17,8;12,22525633
42617;11:00:00;18,4;12,42587992
42617;12:00:00;19,8;12,90994866
42617;13:00:00;20,6;13,12659946
42617;14:00:00;21;13,31196365
42617;15:00:00;20,8;13,28553703
42617;16:00:00;20,7;13,18611543
42617;17:00:00;20,6;13,08727867
42617;18:00:00;20,6;13,20559581
42617;19:00:00;20,7;13,14661636
42617;20:00:00;20,6;13,17921101
42617;21:00:00;20,5;13,1326912
42617;22:00:00;20;13,01673705
42617;23:00:00;19,7;12,83735745
42618;00:00:00;19,6;12,84182325
42618;01:00:00;19,3;12,66280265
42618;02:00:00;18,6;12,48359688
42618;03:00:00;18,6;12,47111952
42618;04:00:00;17,6;12,12919312
42618;05:00:00;17,4;11,99702975
42618;06:00:00;17,4;12,08130357
42618;07:00:00;17,7;12,09228831
42618;08:00:00;17,5;12,03291316
42618;09:00:00;17,6;12,06869852
42618;10:00:00;17,5;12,10532766
42618;11:00:00;17,8;12,16428261
42618;12:00:00;18,2;12,31829635
42618;13:00:00;18,5;12,44857395
42618;14:00:00;20,6;13,17921101
42618;15:00:00;22,4;13,69865458
42618;16:00:00;22,4;13,79488156
42618;17:00:00;23,1;14,01789007
42618;18:00:00;21,7;13,46039514
42618;19:00:00;21;13,33861422
42618;20:00:00;20,1;12,95957982
42618;21:00:00;18,8;12,51576962
42618;22:00:00;17,7;12,17723128
42618;23:00:00;17,4;12,09339091
42619;00:00:00;17,4;12,08130357
42619;01:00:00;17,5;12,04495209
42619;02:00:00;17,4;12,04511397
42619;03:00:00;17,2;12,03277451
42619;04:00:00;17,2;12,00873301
42619;05:00:00;17,5;12,0690661
42619;06:00:00;16,9;11,80430205
42619;07:00:00;17,5;12,12956255
42619;08:00:00;16,8;11,83866818
42619;09:00:00;17;11,90000364
42619;10:00:00;17,5;12,03291316
42619;11:00:00;16,7;11,79009492
42619;12:00:00;17;11,87622741
42619;13:00:00;17,5;12,11743905
42619;14:00:00;17,9;12,26100176
42619;15:00:00;18,3;12,32884092
42619;16:00:00;18,6;12,49608672
42619;17:00:00;18,7;12,45609334
42619;18:00:00;19,5;12,82044976
42619;19:00:00;19,6;12,77777439
42619;20:00:00;19,4;12,72237273
42619;21:00:00;19,1;12,64472384
42619;22:00:00;19;12,55983873
42619;23:00:00;18,4;12,46321353
42620;00:00:00;18,2;12,28139684
42620;01:00:00;18,3;12,36588298
42620;02:00:00;18,3;12,30420788
42620;03:00:00;18,4;12,37627567
42620;04:00:00;18,4;12,36390558
42620;05:00:00;18,5;12,37410613
42620;06:00:00;18,3;12,35352327
42620;07:00:00;18;12,2966517
42620;08:00:00;18;12,32126962
42620;09:00:00;17,9;12,19984976
42620;10:00:00;17,8;12,20083025
42620;11:00:00;17,8;12,17645298
42620;12:00:00;17;11,86435712
42620;13:00:00;17,1;11,88878279
42620;14:00:00;17;11,86435712
42620;15:00:00;17,6;12,08077325
42620;16:00:00;18,1;12,23394286
42620;17:00:00;17,6;12,11706999
42620;18:00:00;18,1;12,30756716
42620;19:00:00;18,2;12,31829635
42620;20:00:00;18,8;12,57850518
42620;21:00:00;18,3;12,36588298
42620;22:00:00;17,9;12,23650427
42620;23:00:00;18,3;12,34117592
42621;00:00:00;17,8;12,2374877
42621;01:00:00;16,5;11,72801862
42621;02:00:00;15,9;11,52682064
42621;03:00:00;14,9;11,09865047
42621;04:00:00;14,9;11,10975468
42621;05:00:00;14,5;10,94236117
42621;06:00:00;14,4;10,9029674
42621;07:00:00;13,9;10,73616297
42621;08:00:00;13,2;10,43002554
42621;09:00:00;12,6;10,14970513
42621;10:00:00;13,5;10,50026529
42621;11:00:00;15,2;11,203344
42621;12:00:00;17;11,85249869
42621;13:00:00;18,4;12,38865814
42621;14:00:00;21,1;13,2518736
42621;15:00:00;21,8;13,49268642
42621;16:00:00;23,4;14,00002379
42621;17:00:00;24,6;14,36970439
42621;18:00:00;25,9;14,86426064
42621;19:00:00;22,9;13,82948046
42621;20:00:00;18,5;12,4361316
42621;21:00:00;16,4;11,6909217
42621;22:00:00;15,4;11,26865373
42621;23:00:00;15,5;11,28413817
42622;00:00:00;15,3;11,29804517
42622;01:00:00;15,2;11,18095971
42622;02:00:00;15,3;11,29804517
42622;03:00:00;15,1;11,17604152
42622;04:00:00;15,2;11,259501
42622;05:00:00;15,3;11,26420183
42622;06:00:00;14,9;11,09865047
42622;07:00:00;14,5;10,92049832
42622;08:00:00;14,2;10,82378485
42622;09:00:00;14,8;11,12632652
42622;10:00:00;15,2;11,203344
42622;11:00:00;15,7;11,41672725
42622;12:00:00;16,6;11,72976591
42622;13:00:00;17,9;12,21205571
42622;14:00:00;19,7;12,90170498
42622;15:00:00;20,9;13,19945503
42622;16:00:00;21,9;13,5655425
42622;17:00:00;22,1;13,57555472
42622;18:00:00;20,1;13,02453998
42622;19:00:00;17,8;12,13997836
42622;20:00:00;17,3;11,96104745
42622;21:00:00;17;11,84065212
42622;22:00:00;16,5;11,70458603
42622;23:00:00;16,7;11,75477764
42623;00:00:00;16,7;11,81369871
42623;01:00:00;16,6;11,72976591
42623;02:00:00;16,4;11,62098619
42623;03:00:00;16,6;11,76500804
42623;04:00:00;16,6;11,718042
42623;05:00:00;16,4;11,63261299
42623;06:00:00;16,3;11,61880755
42623;07:00:00;16,4;11,70261847
42623;08:00:00;16,2;11,6396575
